400 26322
310 179 51
253 11 14
352 150 79
236 182 55
169 115 62
299 80 86
330 280 45
133 103 60
188 174 12
254 113 6
280 386 63
17 131 56
57 53 99
350 389 54
233 241 37
177 344 83
160 215 62
19 169 31
389 84 38
340 251 38
107 340 89
221 56 40
368 135 29
364 234 63
231 328 66
4 207 4
102 286 85
59 69 68
265 91 97
365 109 74
41 206 94
213 317 37
71 271 21
52 399 48
310 390 9
332 282 70
333 157 47
15 194 46
233 130 18
130 187 16
109 248 95
145 179 78
24 329 90
94 45 81
208 76 94
315 42 42
312 65 39
352 279 51
250 212 78
109 149 18
132 340 46
243 89 61
138 108 1
222 376 83
346 223 5
311 102 8
334 67 41
378 252 52
33 144 6
106 167 87
163 312 56
389 347 25
133 185 59
193 252 91
116 144 49
139 183 31
257 265 48
156 18 53
251 329 63
179 70 13
239 110 30
389 318 34
215 128 12
61 377 91
171 141 29
150 11 28
147 112 56
225 4 24
92 120 42
2 220 24
285 291 78
33 394 61
173 398 58
12 298 82
104 48 100
375 364 63
242 264 43
212 313 77
117 132 30
109 381 54
54 39 33
128 386 50
77 198 86
166 260 85
6 176 70
197 337 66
374 331 21
4 190 11
65 270 47
168 132 76
388 103 70
394 356 45
237 358 15
179 304 64
102 322 44
220 73 34
271 387 5
370 187 73
350 29 3
210 230 40
3 21 43
228 232 53
358 219 18
86 96 46
129 99 1
344 269 92
74 34 38
168 269 2
122 87 8
266 384 28
201 19 66
209 187 86
350 312 81
167 328 33
272 250 48
303 119 61
369 233 81
400 257 8
318 371 3
262 201 30
20 254 41
370 63 45
276 332 30
42 337 78
366 332 19
160 175 46
150 288 3
90 112 55
247 400 22
364 200 76
10 318 16
231 312 85
116 316 85
43 227 22
346 61 91
302 324 52
246 82 66
387 192 94
255 235 41
246 201 34
155 267 82
288 296 6
123 12 91
342 141 68
353 292 95
267 393 91
362 69 21
220 264 30
29 331 4
83 340 98
219 319 56
324 397 29
186 369 77
105 246 3
234 256 11
218 113 25
350 360 55
193 372 49
348 351 93
272 1 64
157 201 3
39 318 51
213 387 24
374 60 88
66 154 98
54 169 62
122 6 26
9 139 23
185 193 69
213 45 36
298 143 9
398 319 82
323 260 69
113 1 5
383 368 4
155 90 40
300 347 26
378 192 39
375 155 32
276 4 13
120 179 80
361 142 96
56 38 75
41 92 83
316 180 100
41 304 34
259 381 43
2 29 72
371 321 35
398 291 80
103 331 67
189 313 86
241 305 88
89 229 23
125 6 49
329 67 90
274 350 13
336 335 41
279 379 43
29 138 83
284 130 25
233 30 65
375 184 67
371 233 33
87 189 14
92 124 55
3 270 66
197 181 96
376 347 61
198 153 12
71 389 82
259 258 47
128 201 54
106 116 9
155 43 49
193 93 87
381 203 43
290 332 40
208 379 6
357 116 80
328 283 47
222 17 6
111 268 96
306 231 18
119 271 9
169 150 49
25 14 8
394 211 56
207 396 7
50 141 21
231 337 13
248 371 9
265 192 23
323 210 6
326 313 41
72 146 80
293 330 12
20 1 13
353 15 5
178 372 47
217 349 93
154 88 90
214 369 30
200 372 55
254 136 28
208 182 25
103 216 90
253 295 100
321 227 59
143 92 67
213 218 8
17 3 18
41 243 2
252 397 49
81 163 51
297 207 49
293 77 63
344 29 48
171 256 21
217 95 25
59 22 67
128 362 34
286 216 85
90 110 56
192 251 83
271 174 65
245 28 21
61 349 79
353 338 36
290 270 4
176 386 92
370 386 54
174 315 17
68 81 30
128 105 16
299 47 43
255 29 80
225 193 47
59 212 91
101 222 6
74 76 94
118 30 66
89 165 26
388 88 91
319 114 38
291 254 14
392 174 73
156 329 12
259 99 91
367 74 50
241 107 35
4 289 41
312 154 71
337 109 83
120 193 2
225 283 13
337 282 20
382 298 7
259 48 51
115 2 14
239 18 63
283 193 87
152 69 33
386 85 96
67 344 31
165 82 95
242 189 49
315 296 3
108 52 66
102 107 25
136 80 20
96 94 55
3 238 94
63 165 95
71 52 69
140 326 88
195 319 48
323 62 50
38 366 62
288 10 40
22 97 43
100 67 98
18 142 81
300 231 86
14 193 59
250 179 41
275 143 2
325 249 12
265 199 90
278 94 49
250 333 25
398 133 27
203 241 28
264 190 48
379 328 38
166 248 70
309 279 17
331 55 14
33 280 17
169 90 84
249 307 90
167 274 4
176 319 32
222 268 73
124 312 77
371 164 25
336 85 13
398 65 99
18 3 75
378 240 96
398 24 91
18 10 70
352 30 28
144 36 7
72 134 57
190 369 45
142 207 94
136 355 46
355 223 3
187 152 13
35 215 85
112 322 54
64 297 13
229 344 39
309 187 31
13 283 87
158 304 79
336 192 55
17 87 42
227 207 10
397 244 93
239 351 71
339 228 99
45 267 57
183 72 28
161 113 34
158 190 35
214 133 32
109 362 45
132 344 40
35 94 56
265 311 30
17 44 44
286 12 69
279 326 11
376 229 2
30 163 76
322 201 54
14 294 79
343 150 95
12 213 35
272 384 71
281 224 4
349 295 55
15 210 63
80 50 42
30 110 88
400 318 98
205 327 7
251 79 39
295 236 62
3 134 42
392 289 25
53 89 77
128 38 41
355 141 98
281 196 31
392 161 26
128 234 55
172 281 67
263 211 12
143 372 19
179 262 4
139 243 79
120 106 48
400 238 49
184 247 41
41 98 99
375 398 79
144 66 38
192 107 88
224 21 98
388 108 69
331 34 43
271 54 19
311 33 60
29 372 99
59 105 43
71 179 77
124 303 91
355 190 15
43 133 47
371 37 90
180 61 32
200 278 64
7 304 84
347 164 5
79 34 66
80 239 41
109 171 55
28 344 30
296 207 73
53 330 28
307 326 19
377 300 73
370 366 44
253 238 20
214 355 37
92 190 73
164 188 1
65 320 81
68 28 99
118 192 64
98 152 60
233 119 46
241 383 19
255 86 61
52 92 33
283 65 5
150 236 97
25 164 90
123 375 17
137 221 69
183 273 10
146 314 87
371 297 68
358 267 83
65 396 44
12 257 98
361 230 98
16 195 86
218 66 94
259 264 90
211 380 92
93 372 99
166 20 7
209 220 31
343 308 92
256 169 48
194 391 82
203 251 94
137 113 51
62 250 79
356 104 88
24 128 73
139 102 7
386 159 26
199 4 5
203 52 9
19 339 55
306 195 44
373 21 13
338 9 30
160 124 18
328 301 69
195 13 23
120 174 98
198 132 21
43 329 81
270 180 14
82 250 19
297 379 19
31 78 40
358 124 3
93 328 29
260 217 51
333 164 93
148 281 78
70 344 22
247 98 11
249 359 41
352 146 94
369 270 84
336 138 9
126 316 41
179 393 57
198 178 43
222 370 76
363 246 42
393 228 10
284 355 37
32 4 12
263 351 60
323 5 19
249 193 25
141 219 90
394 233 51
106 45 24
344 135 99
116 341 38
148 314 49
374 189 45
288 367 67
256 198 29
225 150 86
206 150 45
379 63 94
285 86 66
310 64 86
262 103 69
241 245 77
81 53 6
367 266 6
392 128 95
351 202 27
191 204 6
186 108 81
128 79 45
355 399 69
322 227 82
270 289 91
44 4 38
259 329 97
46 282 42
331 205 9
283 373 25
49 363 77
372 90 36
124 63 33
307 100 1
358 98 69
46 104 80
322 368 43
2 50 86
400 302 51
93 209 38
270 9 91
206 361 37
183 271 67
313 153 81
228 52 76
228 270 28
397 363 55
359 214 64
291 108 59
119 278 56
295 324 19
384 345 78
52 361 96
275 315 24
70 295 7
298 281 13
164 238 39
349 354 19
198 273 3
106 86 73
353 359 79
375 389 61
182 292 7
184 308 76
141 8 96
354 134 19
141 316 10
214 257 61
145 239 23
9 5 69
60 391 16
306 254 79
82 260 1
285 267 43
235 158 37
187 193 56
89 374 40
293 5 96
29 275 97
237 323 46
48 67 35
219 295 72
101 67 41
166 49 96
123 334 14
75 370 48
371 126 38
28 113 18
73 377 10
92 60 25
154 380 86
122 181 31
275 289 96
49 112 56
144 239 12
345 241 21
222 112 24
210 368 32
75 92 95
392 90 7
356 377 75
104 23 34
113 295 68
278 244 96
269 109 46
358 221 70
134 385 47
29 376 58
91 285 67
54 277 32
252 5 76
363 309 64
292 257 38
292 369 21
164 125 83
24 172 20
142 353 20
33 397 68
109 341 28
8 56 77
374 70 41
151 186 88
354 350 77
367 145 27
161 30 57
136 259 95
341 338 91
237 266 99
136 308 23
287 332 83
38 281 44
337 297 2
154 19 79
373 310 55
239 271 82
68 131 39
186 307 59
275 78 79
113 95 29
70 24 69
92 393 90
157 125 75
308 297 1
228 332 70
221 81 99
93 213 75
264 366 59
45 26 71
31 108 89
360 319 19
99 164 5
356 374 26
142 23 58
308 170 44
330 306 75
52 345 11
211 255 52
239 342 70
234 84 2
25 353 66
81 48 69
157 330 68
26 267 26
323 135 21
28 374 42
383 167 10
308 116 69
288 201 97
299 329 15
380 22 54
361 309 76
359 81 13
84 309 96
204 269 94
132 115 76
122 285 51
366 53 42
384 366 89
278 260 22
148 262 70
285 25 88
42 377 73
266 205 32
153 183 73
318 146 33
328 385 15
368 23 34
244 95 95
79 99 72
289 96 11
369 236 66
317 104 95
102 134 3
41 301 18
253 298 48
42 137 93
116 112 21
176 320 44
70 319 89
52 104 47
170 285 44
66 168 92
52 77 34
218 322 79
210 88 13
394 86 46
99 378 28
116 33 17
375 204 39
342 339 11
335 340 71
199 367 1
46 252 18
69 10 67
281 285 1
171 212 5
281 160 63
226 221 17
168 336 93
314 50 90
241 34 5
104 343 14
166 48 95
272 55 23
218 28 8
281 373 42
9 336 93
7 190 45
298 379 15
160 337 4
254 4 54
364 289 34
372 328 99
119 298 92
382 356 91
164 244 68
242 370 39
64 332 54
99 294 80
66 342 7
203 197 61
109 48 83
357 69 71
268 131 72
336 391 98
117 311 18
177 241 61
342 113 6
254 262 24
232 304 92
135 399 79
22 112 15
365 158 99
308 216 22
229 317 40
274 8 81
338 59 74
134 276 11
85 311 30
178 318 94
25 29 1
374 279 70
11 333 20
214 380 64
116 130 20
98 241 20
349 185 77
315 224 69
338 3 60
193 13 25
317 225 44
262 215 89
331 110 13
93 55 60
349 182 8
285 10 49
196 77 89
156 55 36
264 279 90
362 248 28
206 388 41
108 315 52
160 345 53
155 298 33
226 56 91
126 140 12
368 204 27
288 240 25
329 291 2
77 327 29
258 265 100
208 98 42
314 62 88
71 180 8
144 310 16
45 11 40
94 225 12
317 122 72
295 60 47
170 398 63
132 140 25
379 273 71
167 249 42
329 19 16
226 134 36
30 84 60
302 224 90
266 51 8
252 341 76
213 177 70
215 246 42
218 103 73
264 185 12
173 254 3
278 215 98
306 308 86
338 256 69
3 194 52
228 387 93
295 100 57
232 198 21
85 377 75
154 23 40
185 389 79
310 92 85
40 216 86
312 295 60
120 65 18
354 291 7
399 298 96
52 202 87
268 362 31
19 87 81
55 358 24
200 385 61
325 206 54
302 299 72
304 207 55
378 217 73
263 315 10
186 33 30
364 93 14
96 356 6
113 178 14
245 53 8
71 98 8
227 265 31
159 318 75
314 86 37
31 254 60
363 1 32
94 238 32
209 235 92
89 199 97
345 334 86
370 219 60
301 4 33
353 143 52
334 131 54
49 179 88
20 162 20
109 346 94
244 346 66
29 37 16
265 83 59
377 169 72
202 158 73
129 161 31
315 101 55
11 70 9
377 38 1
276 370 4
340 199 74
239 361 59
135 185 15
111 223 92
69 227 73
312 54 46
110 296 86
38 380 69
197 166 81
368 11 3
242 290 22
128 67 15
142 389 44
152 325 58
11 124 19
80 120 66
153 72 76
327 152 60
389 178 19
81 61 36
75 243 56
392 244 80
374 313 84
55 166 91
352 67 45
80 296 17
149 63 73
143 328 7
78 399 56
168 255 31
16 363 20
204 185 97
356 380 65
164 336 91
155 30 5
42 376 44
268 357 13
207 151 50
161 200 89
336 211 13
266 220 16
266 290 25
124 69 45
200 233 67
275 307 43
83 150 3
294 127 74
111 89 77
314 341 62
119 174 25
340 348 14
375 300 33
51 119 57
193 154 60
65 187 60
373 356 10
61 95 39
364 185 66
174 353 20
334 325 79
85 378 49
110 276 34
18 261 37
84 18 39
82 17 79
310 398 63
146 371 53
5 366 4
251 76 48
115 349 48
324 300 34
313 80 22
36 220 74
182 175 45
23 22 7
119 398 65
328 38 51
242 187 13
72 25 87
77 91 52
135 158 98
331 140 47
189 308 41
2 30 94
292 67 47
247 203 14
171 210 64
400 210 8
357 40 29
195 3 28
55 397 68
113 156 24
94 346 66
171 82 45
164 253 76
239 380 70
194 18 7
380 350 62
278 332 59
212 160 39
114 397 39
380 69 44
184 161 29
195 162 48
53 202 36
168 67 62
285 233 4
113 256 46
224 168 43
76 300 43
11 138 32
166 40 55
131 237 90
60 31 9
206 203 48
222 258 10
396 366 26
345 321 37
50 7 63
18 292 56
380 342 52
260 309 94
316 282 9
325 99 59
351 235 98
139 59 37
132 58 8
384 210 34
127 147 98
143 280 43
250 261 78
308 385 79
110 99 49
379 278 42
332 166 44
370 99 60
88 194 86
245 279 60
210 358 63
332 253 36
244 50 25
264 14 82
395 250 32
141 159 14
228 5 72
379 315 20
337 320 11
392 64 81
243 397 92
257 333 69
99 351 39
378 124 85
98 338 48
186 133 54
22 346 88
110 195 80
310 248 29
185 395 85
60 143 27
225 5 27
166 123 11
8 142 33
92 140 32
307 242 22
204 272 92
205 13 85
181 45 16
344 260 7
238 264 57
146 59 14
49 252 48
118 227 78
34 265 52
294 230 47
73 165 65
75 279 37
338 263 86
34 3 79
162 34 19
144 95 2
277 40 24
84 208 8
5 249 75
255 322 69
164 128 54
176 296 27
375 302 95
302 338 99
68 62 36
324 24 94
318 15 63
88 81 65
13 299 25
373 200 41
391 395 11
349 42 45
86 297 44
151 276 42
93 393 7
49 15 100
342 31 52
280 258 62
19 208 89
303 235 64
320 206 92
116 287 5
357 88 90
164 68 95
185 361 86
109 293 7
12 279 1
253 335 7
38 196 23
207 52 36
77 380 58
194 340 33
15 164 25
92 155 23
199 351 14
131 368 71
148 94 64
158 166 60
367 138 54
149 119 18
249 376 22
48 101 14
305 200 47
247 108 68
54 230 40
14 76 69
284 113 87
325 107 78
102 217 62
143 391 63
155 117 31
270 278 3
12 386 19
130 375 29
326 372 72
148 15 38
221 84 87
76 390 15
163 321 2
172 253 64
368 336 16
86 155 50
162 204 10
287 399 16
151 395 45
334 66 18
183 357 50
105 385 65
397 112 70
64 169 25
254 310 25
148 310 90
67 97 70
260 87 37
303 396 7
41 33 92
225 357 30
356 198 60
378 329 31
314 302 83
201 129 68
149 328 42
378 155 17
298 156 37
232 27 70
140 111 47
307 382 56
70 62 21
146 273 81
129 361 3
41 307 97
269 137 14
79 45 60
309 284 5
304 240 9
43 10 80
95 256 83
199 178 11
236 186 49
173 151 61
311 331 59
149 114 85
214 205 2
310 23 68
162 321 16
124 97 76
197 342 82
75 286 65
290 274 84
151 22 79
111 258 51
347 231 9
92 94 70
24 343 31
306 400 43
244 88 71
397 65 24
257 338 48
216 128 72
229 111 21
400 205 9
306 109 54
216 252 61
356 108 97
115 324 39
187 4 87
164 362 95
24 9 63
29 362 61
214 367 63
13 15 26
254 292 52
391 243 70
163 201 27
23 338 58
223 297 35
360 72 82
398 220 79
108 41 98
21 359 75
249 103 91
318 38 67
144 125 38
78 47 6
206 290 37
193 52 44
170 78 17
361 359 84
324 98 79
34 101 54
204 324 2
203 113 29
149 71 74
272 231 27
295 222 24
150 52 47
240 355 3
159 221 34
130 23 90
102 246 32
390 215 98
66 319 84
275 39 50
19 42 17
5 254 13
327 223 70
276 215 52
1 370 76
115 118 10
236 10 62
292 156 78
231 163 2
136 45 10
205 232 25
162 124 7
66 25 14
269 377 76
248 24 12
363 3 40
46 8 52
252 4 81
302 153 18
294 79 49
253 250 67
343 304 49
366 241 12
26 57 64
373 241 43
211 37 60
302 93 34
136 304 100
287 209 51
215 280 58
369 200 25
21 285 24
369 33 76
380 232 77
395 388 95
337 125 79
266 358 23
100 246 26
160 83 17
371 1 69
118 353 40
71 177 34
167 105 90
3 253 62
300 243 92
52 97 7
340 119 28
374 394 29
264 230 28
132 162 32
312 64 75
223 106 5
98 105 80
194 185 33
285 62 5
154 373 21
254 225 29
331 307 90
6 200 74
341 342 72
76 144 45
384 260 8
180 69 55
398 189 78
254 281 88
327 264 10
341 354 77
220 337 71
200 163 15
304 235 43
174 117 56
227 268 79
213 285 4
206 74 46
72 189 45
211 54 87
181 76 55
164 358 72
323 164 81
387 118 65
45 10 84
381 60 89
325 344 92
67 233 71
392 201 54
217 362 41
327 202 22
365 138 16
140 368 41
313 319 69
358 32 16
387 304 4
184 185 88
40 108 91
296 352 17
338 51 100
142 4 14
9 128 33
362 60 34
389 80 22
284 390 56
332 53 71
355 172 76
222 74 15
19 299 43
123 268 72
399 209 82
327 72 5
195 11 26
215 17 6
231 313 66
373 38 68
70 130 77
257 180 24
136 225 90
52 116 35
127 235 55
106 245 32
151 205 10
387 332 41
268 208 38
128 93 43
321 224 54
84 115 100
201 176 58
48 33 91
167 166 2
45 47 86
215 291 34
51 113 45
38 152 85
29 130 52
40 45 78
258 38 23
353 100 86
179 31 31
115 286 18
113 54 88
130 241 17
225 124 24
81 274 21
29 356 61
327 246 67
164 320 99
235 317 3
197 157 38
363 259 81
285 339 31
307 348 74
346 295 76
314 126 6
22 131 56
185 370 45
44 256 77
324 339 5
235 19 24
113 126 64
364 49 81
234 106 2
196 381 51
8 332 56
398 224 3
54 287 58
226 216 72
385 9 65
50 312 14
257 65 61
36 206 27
25 282 84
281 26 36
291 230 65
145 386 44
246 112 50
95 238 86
210 267 64
135 180 94
254 375 39
191 130 94
216 165 46
62 351 13
85 247 2
221 41 57
225 359 75
321 192 93
327 121 52
307 355 52
143 297 7
352 400 37
306 203 88
337 303 87
376 328 42
88 378 49
111 386 1
79 24 94
28 373 96
77 286 83
100 359 36
190 169 32
180 223 46
239 82 54
312 197 40
41 163 79
284 276 5
175 51 65
291 219 81
192 202 61
107 106 15
348 80 35
325 358 40
63 374 43
327 151 98
139 378 38
135 181 29
185 310 36
221 54 84
215 320 31
87 297 67
203 237 97
62 133 52
30 311 88
180 170 1
133 36 23
193 135 82
366 242 39
174 381 30
30 121 14
397 128 49
84 173 57
239 346 98
341 216 41
31 128 2
91 245 53
340 238 77
79 116 52
221 111 61
329 82 75
71 24 12
53 247 53
192 241 52
278 342 30
373 103 64
1 254 97
142 80 37
231 180 75
323 230 35
381 206 99
371 56 43
15 267 5
7 234 8
54 372 59
47 335 28
378 196 15
314 154 29
97 280 42
38 239 96
86 175 26
331 224 60
155 1 43
246 221 72
159 252 95
206 327 28
181 326 13
67 40 79
242 103 98
384 207 86
67 95 51
80 60 53
11 18 53
198 7 100
8 31 63
345 79 69
87 204 18
199 114 24
359 221 81
39 219 11
158 327 81
385 377 80
194 321 73
222 92 77
300 219 61
372 6 85
211 383 50
356 288 84
45 229 3
282 322 58
87 13 56
380 90 4
161 205 68
115 80 77
3 307 38
40 143 27
383 34 58
340 347 21
170 289 19
230 163 48
117 277 25
373 37 26
32 147 35
308 15 80
279 99 83
188 200 18
86 342 45
110 347 32
130 239 60
370 360 69
250 114 100
252 173 30
95 269 1
155 318 81
378 148 7
400 108 14
99 40 49
142 48 56
95 70 79
197 382 75
312 219 4
94 90 76
76 178 25
59 107 20
105 200 25
275 390 81
336 353 49
51 103 71
109 67 4
338 277 35
83 372 93
381 224 33
397 138 90
48 116 20
125 273 91
132 138 33
126 362 75
180 167 60
163 344 39
152 160 57
146 221 30
48 19 94
399 85 32
59 54 24
378 55 48
141 291 5
281 327 30
2 17 10
37 152 68
295 77 27
341 185 44
356 141 77
258 391 76
198 315 53
148 27 66
215 26 15
111 266 82
16 295 57
357 130 66
266 378 64
297 291 20
8 19 19
380 346 88
277 238 73
319 264 47
292 187 58
284 290 62
303 28 76
324 289 47
348 304 22
137 35 6
157 185 34
239 316 90
50 324 72
72 278 100
14 364 53
287 356 1
287 373 62
17 75 65
154 313 94
154 143 74
7 219 70
310 3 49
204 154 12
121 289 14
358 8 9
144 84 44
80 163 15
47 398 86
325 63 55
108 384 40
313 288 21
85 136 81
245 289 84
296 163 32
291 132 7
102 235 79
206 228 63
242 213 12
212 391 45
346 375 46
39 59 50
195 128 84
198 204 50
312 130 52
94 102 13
35 268 13
225 391 2
180 48 76
168 317 49
362 203 81
261 384 92
224 10 24
90 399 15
274 322 64
269 222 24
277 65 80
49 44 10
25 323 96
3 111 39
161 166 66
75 295 48
379 87 98
395 380 56
224 265 17
325 289 30
21 45 36
68 318 89
338 355 80
265 274 7
100 3 33
18 224 97
88 26 44
34 217 98
309 35 74
365 382 48
108 159 90
206 156 2
105 109 31
86 369 9
322 165 12
287 9 37
214 137 30
292 332 91
62 340 95
103 330 80
364 221 7
111 142 2
51 40 57
83 195 62
207 22 15
91 336 27
159 287 69
78 299 6
74 322 4
121 115 28
394 296 97
344 20 99
239 210 54
158 377 70
78 33 48
347 194 44
13 95 19
159 328 26
48 263 57
22 332 7
207 241 10
222 392 18
325 253 23
26 374 89
399 93 8
79 373 33
93 86 8
43 9 24
219 155 27
147 251 81
336 249 20
15 218 81
327 399 33
244 262 55
311 122 45
223 262 27
83 308 20
312 388 24
307 394 50
118 258 20
60 315 26
279 319 79
72 158 94
82 4 33
73 351 57
331 230 67
46 340 47
192 175 41
206 176 68
387 122 43
246 104 8
162 363 5
162 261 19
43 158 6
116 366 92
334 117 55
343 380 22
13 38 71
28 10 78
255 214 94
221 190 18
198 148 38
388 85 90
263 167 44
308 5 56
379 58 98
278 284 53
113 147 68
175 177 62
250 183 8
88 37 76
17 364 49
394 160 35
392 60 34
348 217 1
233 175 34
181 319 2
78 149 64
307 72 72
310 166 18
312 56 84
192 219 62
219 200 43
129 138 46
334 147 88
13 269 90
300 179 89
89 240 22
372 75 22
347 274 98
106 27 39
71 381 8
274 137 34
205 298 87
35 265 36
106 374 65
6 369 44
211 230 71
313 146 30
258 358 68
274 45 100
295 203 69
130 219 90
336 160 26
341 49 47
349 191 46
324 160 95
91 258 99
391 270 90
262 235 45
362 262 13
386 336 78
30 392 68
274 71 55
290 390 83
283 343 77
37 171 56
336 12 28
350 165 78
57 106 54
40 133 28
271 343 35
321 230 65
338 133 20
47 319 55
71 299 60
120 266 60
12 168 42
118 40 9
295 358 73
246 162 41
86 260 11
180 192 68
92 350 3
151 310 26
313 290 39
143 299 22
94 15 42
176 106 88
70 102 79
195 84 13
157 66 13
343 100 89
295 46 39
309 71 10
179 135 52
223 378 94
347 177 90
305 10 36
309 186 56
57 96 17
271 315 39
8 386 92
88 172 54
92 74 92
172 365 55
294 219 36
127 25 38
158 299 41
7 94 89
374 52 55
317 109 39
392 298 49
10 120 36
123 202 64
53 235 35
311 319 39
196 277 25
290 246 33
316 345 12
327 244 9
388 297 91
335 392 18
39 381 60
131 44 6
33 135 36
120 102 16
129 244 93
139 22 72
141 233 85
175 278 22
198 396 47
141 24 22
266 372 10
264 350 45
9 301 97
52 9 46
223 253 34
259 213 40
90 281 4
188 377 88
245 206 79
65 308 94
310 306 87
103 387 58
108 10 4
122 182 17
41 126 14
174 256 97
2 235 60
3 69 9
352 83 27
125 211 88
156 140 93
43 336 92
101 155 77
361 333 35
24 117 66
199 277 80
128 30 56
322 211 9
231 81 86
170 132 51
117 232 5
124 352 93
125 23 38
40 368 54
122 59 12
211 11 51
340 79 1
341 180 78
77 378 71
116 50 24
284 112 96
283 9 77
310 283 76
204 164 73
249 73 30
392 183 28
311 305 88
335 226 40
225 368 85
90 55 12
191 331 31
167 4 35
202 151 51
3 347 89
158 239 65
363 42 75
44 1 77
227 72 43
37 303 9
142 237 87
195 65 81
38 299 88
192 198 8
107 254 18
107 66 16
14 6 34
173 56 48
357 148 18
393 51 10
254 371 63
208 154 94
346 366 24
389 314 22
217 309 85
184 394 39
69 297 91
296 192 15
132 91 76
55 267 72
254 352 92
359 40 65
82 243 24
350 242 19
340 246 64
196 203 13
70 8 34
237 242 13
116 38 74
51 222 68
42 212 17
170 64 43
5 71 85
362 380 74
190 324 69
132 147 66
331 366 39
43 348 76
112 31 70
304 300 41
343 199 6
292 335 73
137 2 81
325 47 17
337 30 72
100 77 100
109 8 51
90 141 64
147 23 26
227 392 44
89 52 69
335 394 66
184 60 63
397 2 22
40 247 26
157 361 46
381 77 99
377 250 77
191 76 60
212 113 28
79 166 28
172 325 9
53 248 65
390 45 21
94 105 66
67 77 15
174 20 81
231 212 52
43 116 16
